sale_id,product_id,units_sold,revenue,date
46400,2006,55,2244.05,2023-10-25
46401,2012,20,7538.45,2023-03-09
46402,2018,2,1777.94,2023-07-28
46403,2018,36,1166.94,2023-05-18
46404,2005,22,7028.39,2023-05-20
46405,2004,14,1746.53,2023-07-25
46406,2008,84,9018.8,2023-07-28
46407,2017,16,3775.26,2023-02-08
46408,2004,31,3082.87,2023-07-14
46409,2005,73,3851.61,2023-07-25
46410,2007,42,6078.48,2023-02-08
46411,2017,12,6352.45,2023-05-30
46412,2019,32,3347.71,2023-12-12
46413,2010,24,6876.83,2023-04-25
46414,2006,35,3147.45,2023-07-21
46415,2014,28,1819.7,2023-08-10
46416,2001,93,2329.19,2023-09-13
46417,2003,6,316.05,2023-10-12
46418,2008,43,7811.04,2023-05-23
46419,2011,84,7641.16,2023-10-21
46420,2004,26,8932.22,2023-12-07
46421,2019,6,2269.75,2023-12-17
46422,2012,54,2120.93,2023-10-08
46423,2006,13,5406.74,2023-08-26
46424,2002,88,1696.23,2023-08-02
46425,2016,38,8321.99,2023-11-25
46426,2003,34,120.63,2024-01-06
46427,2018,93,9759.68,2023-08-09
46428,2017,1,3429.79,2023-03-11
46429,2009,54,772.62,2023-11-25
46430,2013,37,4678.27,2023-05-12
46431,2009,98,2384.63,2023-04-26
46432,2003,87,6250.51,2023-05-27
46433,2011,20,749.34,2023-11-21
46434,2016,53,3412.74,2023-03-01
46435,2015,70,9030.18,2023-06-05
46436,2018,65,3724.05,2023-06-10
46437,2014,57,5657.28,2023-03-21
46438,2012,94,7380.19,2023-09-20
46439,2020,4,4370.94,2023-05-28
46440,2005,45,5889.11,2023-11-24
46441,2014,59,7096.71,2023-01-01
46442,2011,90,1634.26,2023-03-13
46443,2018,65,1882.9,2023-05-18
46444,2020,76,9935.03,2023-07-26
46445,2011,20,4460.59,2023-06-29
46446,2011,68,4508.87,2023-04-06
46447,2015,97,9419.31,2023-03-29
46448,2015,91,1793.32,2023-07-28
46449,2012,46,6159.28,2023-06-24
46450,2020,55,9591.04,2023-08-20
46451,2009,25,1513.86,2023-03-24
46452,2018,84,1753.52,2023-01-27
46453,2010,96,3449.74,2023-09-25
46454,2008,95,266.21,2023-04-17
46455,2010,69,499.99,2023-05-23
46456,2002,6,9234.03,2024-01-05
46457,2019,17,2653.65,2023-01-15
46458,2014,88,7851.84,2023-07-05
46459,2020,81,3591.28,2023-05-18
46460,2020,100,297.78,2023-01-04
46461,2014,10,7437.45,2023-09-22
46462,2019,73,110.81,2023-07-12
46463,2003,85,844.9,2023-06-28
46464,2003,92,3033.53,2023-04-26
46465,2015,91,2235.56,2023-02-23
46466,2008,14,4343.8,2023-07-22
46467,2018,77,5680.9,2023-01-26
46468,2020,99,2092.66,2023-06-25
46469,2007,13,9695.1,2023-04-14
46470,2005,13,1634.66,2023-06-04
46471,2005,67,6479.84,2023-06-29
46472,2016,2,6986.19,2023-01-07
46473,2005,42,6074.1,2023-07-25
46474,2007,16,5639.63,2023-05-27
46475,2002,74,5914.61,2023-01-27
46476,2004,75,1704.56,2023-05-15
46477,2009,35,2808.61,2023-01-25
46478,2012,4,384.82,2023-05-17
46479,2010,75,5827.3,2023-10-12
46480,2013,68,7175.47,2024-01-06
46481,2016,47,3420.19,2023-08-20
46482,2001,96,3133.46,2023-04-13
46483,2016,17,3468.87,2023-08-08
46484,2001,40,4070.86,2023-11-28
46485,2014,38,1041.74,2023-11-27
46486,2020,37,6173.92,2023-03-30
46487,2015,30,5050.74,2023-02-06
46488,2003,92,1811.96,2023-07-14
46489,2014,18,813.31,2023-06-13
46490,2017,77,4098.45,2023-11-10
46491,2012,80,5364.42,2023-11-04
46492,2013,53,7749.8,2023-11-10
46493,2012,25,1967.64,2023-03-06
46494,2015,76,7639.22,2023-02-08
46495,2019,20,8306.26,2023-08-22
46496,2014,10,4998.03,2023-06-02
46497,2005,66,8923.08,2023-02-18
46498,2010,17,7503.13,2023-04-18
46499,2003,5,7063.34,2023-12-05
46500,2014,36,9333.17,2023-03-30
46501,2017,23,9963.05,2023-07-11
46502,2015,70,4211.24,2023-08-31
46503,2007,98,7092.86,2023-09-12
46504,2011,55,1533.84,2023-02-12
46505,2014,92,2716.27,2023-12-07
46506,2005,55,9807.16,2024-01-27
46507,2004,56,926.37,2023-06-29
46508,2008,13,8458.37,2023-09-28
46509,2001,77,4147.13,2023-11-06
46510,2011,80,9977.17,2023-08-07
46511,2003,93,5840.81,2023-10-10
46512,2014,78,5560.95,2023-12-30
46513,2010,84,2628.53,2023-06-07
46514,2002,61,9686.53,2023-09-16
46515,2004,72,8107.27,2023-11-07
46516,2008,98,5960.91,2023-11-05
46517,2013,40,9819.52,2023-08-27
46518,2017,39,8456.48,2023-08-21
46519,2011,68,9819.94,2023-03-06
46520,2004,97,1846.81,2023-10-11
46521,2011,48,5257.2,2023-03-08
46522,2002,92,546.44,2023-04-09
46523,2014,82,3063.5,2023-11-17
46524,2010,24,2250.72,2023-10-01
46525,2001,72,166.89,2023-08-10
46526,2020,83,9441.02,2023-01-13
46527,2007,3,8567.93,2023-01-03
46528,2017,100,9154.25,2023-11-24
46529,2018,49,3301.91,2023-12-27
46530,2014,96,7545.58,2023-06-02
46531,2004,76,5018.81,2023-09-16
46532,2017,18,8359.11,2023-07-16
46533,2006,50,6029.0,2023-09-03
46534,2011,76,6402.79,2023-07-06
46535,2015,84,1536.42,2023-06-05
46536,2012,73,9851.56,2023-12-07
46537,2016,38,2935.95,2023-07-26
46538,2011,62,5684.0,2023-11-17
46539,2018,67,1479.29,2023-09-10
46540,2012,6,6382.78,2023-02-11
46541,2004,67,303.15,2023-12-06
46542,2008,94,1142.18,2023-06-07
46543,2004,45,3794.96,2023-09-22
46544,2012,48,3294.96,2023-01-03
46545,2005,59,8130.07,2023-11-16
46546,2020,81,7377.05,2023-11-01
46547,2014,38,6416.37,2023-12-21
46548,2002,38,2373.53,2023-12-10
46549,2005,94,3653.97,2023-08-06
46550,2002,74,8396.54,2023-09-19
46551,2001,11,7182.72,2023-11-05
46552,2016,27,277.34,2023-10-26
46553,2019,87,1897.25,2023-07-17
46554,2003,7,4478.01,2023-03-25
46555,2003,55,2005.53,2024-01-01
46556,2001,34,185.98,2023-08-22
46557,2004,93,9896.08,2023-11-19
46558,2014,35,6142.41,2023-07-30
46559,2017,29,2572.99,2023-01-15
46560,2002,64,6711.02,2023-01-19
46561,2003,52,5277.29,2023-04-19
46562,2012,24,6777.79,2023-03-30
46563,2004,61,3984.18,2023-05-29
46564,2008,43,4671.22,2023-09-27
46565,2001,15,4948.08,2023-11-20
46566,2017,68,4618.46,2023-02-01
46567,2001,89,3939.16,2023-01-10
46568,2012,44,6183.93,2023-03-04
46569,2018,95,8689.4,2023-06-27
46570,2016,54,9120.73,2023-07-18
46571,2017,46,9601.8,2023-10-25
46572,2016,89,9504.67,2023-02-07
46573,2017,100,3933.18,2023-09-04
46574,2014,22,6354.68,2024-01-12
46575,2003,67,3001.75,2023-03-17
46576,2020,72,9481.15,2023-03-20
46577,2006,97,9037.49,2023-07-20
46578,2018,87,6417.69,2023-11-21
46579,2010,88,2015.76,2024-01-31
46580,2020,61,9374.28,2023-02-26
46581,2012,47,1944.74,2023-01-11
46582,2006,9,2471.8,2023-04-17
46583,2015,69,2197.69,2024-01-29
46584,2011,99,2308.54,2023-12-20
46585,2016,42,4935.73,2023-11-05
46586,2011,38,3057.21,2023-09-05
46587,2003,16,766.56,2023-02-13
46588,2005,67,4559.4,2023-03-10
46589,2006,9,3511.2,2023-11-14
46590,2017,67,8746.74,2023-06-03
46591,2005,14,5638.67,2023-03-02
46592,2014,98,5622.55,2023-01-09
46593,2020,87,8297.06,2023-01-20
46594,2015,54,3858.56,2023-03-25
46595,2015,14,5839.78,2023-11-02
46596,2010,2,3070.37,2023-10-07
46597,2017,70,7385.7,2023-01-06
46598,2009,48,3003.16,2023-07-06
46599,2017,17,2108.09,2023-02-15
46600,2018,29,7143.57,2023-07-05
46601,2019,65,9830.05,2023-11-05
46602,2019,85,6262.15,2023-08-28
46603,2017,39,1905.73,2023-05-09
46604,2005,31,5306.12,2023-06-07
46605,2016,44,9293.91,2023-04-21
46606,2013,49,2802.4,2023-10-21
46607,2015,59,2718.51,2023-02-18
46608,2003,80,5277.47,2023-01-27
46609,2017,56,89.89,2023-04-06
46610,2012,46,5023.72,2023-06-07
46611,2009,44,9285.21,2023-01-31
46612,2019,98,3936.06,2023-08-22
46613,2019,93,1394.87,2023-09-19
46614,2009,9,6166.91,2023-05-08
46615,2005,28,9223.5,2023-09-23
46616,2001,94,9059.53,2023-11-16
46617,2010,1,8027.95,2023-01-10
46618,2006,89,4480.14,2023-03-03
46619,2001,78,2011.91,2023-02-01
46620,2020,71,1367.21,2023-04-22
46621,2003,23,7108.39,2023-09-09
46622,2001,48,2749.66,2023-10-11
46623,2013,67,4951.49,2023-11-09
46624,2008,93,4574.56,2023-07-14
46625,2006,75,3643.82,2023-09-06
46626,2008,93,3050.38,2023-05-24
46627,2010,46,9570.29,2023-09-10
46628,2004,75,6338.52,2023-09-16
46629,2014,10,8639.52,2023-03-24
46630,2017,94,6740.12,2023-11-18
46631,2006,82,1567.83,2023-12-28
46632,2015,40,9214.03,2023-01-21
46633,2011,13,9437.19,2023-05-25
46634,2004,55,7991.42,2023-07-29
46635,2003,81,4886.4,2024-01-15
46636,2017,18,4845.94,2023-01-01
46637,2006,73,6231.17,2023-06-02
46638,2016,15,796.39,2024-01-31
46639,2008,97,3804.82,2023-11-25
46640,2001,1,2150.29,2023-11-08
46641,2003,94,1665.11,2023-08-19
46642,2005,51,7772.53,2024-02-01
46643,2017,26,6373.98,2023-08-07
46644,2018,83,8602.02,2023-07-02
46645,2003,7,2699.52,2023-11-24
46646,2010,30,739.94,2023-08-18
46647,2007,66,6484.18,2023-05-11
46648,2004,68,5791.66,2023-11-30
46649,2007,24,3626.06,2023-02-05
46650,2005,1,3881.33,2023-12-09
46651,2014,93,3342.1,2023-04-16
46652,2005,54,2042.54,2023-05-14
46653,2007,81,686.38,2023-11-22
46654,2001,83,5558.14,2023-04-14
46655,2013,67,674.1,2023-11-09
46656,2016,73,2606.53,2023-07-31
46657,2017,44,3855.86,2023-07-05
46658,2004,37,6986.3,2023-03-06
46659,2002,73,8145.13,2023-03-16
46660,2017,69,8934.28,2023-12-25
46661,2008,20,2545.37,2023-11-28
46662,2014,99,2026.92,2023-11-27
46663,2002,3,8588.78,2024-01-14
46664,2008,72,953.01,2023-12-08
46665,2007,66,6085.41,2023-10-15
46666,2015,77,4150.81,2023-06-18
46667,2002,37,3771.94,2023-09-25
46668,2014,1,3304.84,2023-11-14
46669,2009,65,2039.54,2023-08-04
46670,2010,33,8848.55,2023-02-23
46671,2016,23,4514.86,2023-05-26
46672,2007,41,314.59,2023-06-08
46673,2013,59,1389.52,2023-01-13
46674,2017,92,6994.71,2023-10-01
46675,2001,57,3780.37,2023-07-15
46676,2020,4,6618.81,2024-01-09
46677,2017,63,9673.43,2023-01-20
46678,2019,46,9416.42,2023-01-05
46679,2013,57,6466.09,2023-06-12
46680,2003,84,5131.82,2023-05-01
46681,2008,65,4101.74,2023-12-02
46682,2004,48,4971.56,2024-01-23
46683,2016,96,7692.22,2023-02-09
46684,2017,60,1072.45,2023-10-16
46685,2001,99,325.9,2023-10-31
46686,2005,95,9579.28,2023-09-02
46687,2007,98,5236.71,2024-01-10
46688,2019,39,7200.83,2023-05-12
46689,2008,98,8163.52,2023-03-07
46690,2001,79,4077.66,2023-05-30
46691,2003,82,5063.62,2023-05-08
46692,2016,67,2275.08,2023-10-25
46693,2006,71,5599.35,2023-01-08
46694,2003,22,913.75,2023-11-16
46695,2011,56,6107.47,2023-10-25
46696,2003,53,5667.03,2023-09-28
46697,2004,97,7060.06,2023-04-19
46698,2005,24,9550.63,2023-11-05
46699,2006,97,2516.95,2023-11-11
46700,2001,87,1602.22,2023-06-18
46701,2018,49,2151.69,2023-01-30
46702,2018,86,686.34,2023-07-12
46703,2017,25,8991.22,2023-05-23
46704,2017,78,7582.92,2023-04-17
46705,2017,77,3519.59,2023-04-28
46706,2018,11,6727.75,2024-01-14
46707,2011,51,3341.94,2023-08-17
46708,2020,60,7466.89,2023-02-27
46709,2008,12,3138.78,2023-02-25
46710,2015,87,2754.5,2023-05-13
46711,2008,5,6550.96,2023-05-21
46712,2005,50,9320.83,2023-07-27
46713,2010,100,8433.87,2023-08-29
46714,2007,69,5662.12,2023-08-14
46715,2003,67,2644.26,2023-12-11
46716,2004,66,3092.91,2023-02-16
46717,2018,21,2285.7,2023-09-21
46718,2008,37,6375.88,2023-12-30
46719,2009,2,223.23,2023-11-21
46720,2014,45,2349.22,2024-01-08
46721,2010,81,6954.21,2023-03-31
46722,2020,44,9581.58,2023-02-05
46723,2017,77,2516.06,2023-10-11
46724,2002,21,1829.17,2023-08-25
46725,2016,66,3234.97,2023-09-18
46726,2006,93,4557.97,2023-08-25
46727,2017,80,6641.21,2023-06-19
46728,2004,55,8175.16,2023-12-30
46729,2005,36,3590.57,2023-11-14
46730,2002,52,5949.1,2023-12-20
46731,2001,83,5008.74,2023-08-30
46732,2013,22,4757.17,2023-03-22
46733,2011,9,1477.79,2023-12-16
46734,2009,37,8457.26,2023-08-06
46735,2003,93,984.02,2023-04-12
46736,2016,78,840.23,2023-07-27
46737,2017,85,6888.19,2023-03-01
46738,2007,93,6097.98,2023-03-23
46739,2018,55,7671.04,2023-03-28
46740,2005,60,4155.45,2023-11-14
46741,2016,64,3411.08,2023-03-24
46742,2005,75,2486.46,2023-11-05
46743,2011,36,4919.01,2023-11-22
46744,2009,49,4938.06,2023-08-16
46745,2018,11,8477.4,2023-07-06
46746,2018,79,4952.71,2023-09-20
46747,2012,9,5348.2,2023-05-05
46748,2001,26,180.86,2023-05-23
46749,2017,42,5985.44,2023-11-21
46750,2020,75,3813.81,2023-05-02
46751,2002,86,2849.5,2023-09-10
46752,2018,38,2280.49,2024-01-28
46753,2005,30,8554.57,2023-05-17
46754,2003,19,7555.61,2024-01-20
46755,2016,39,7913.37,2023-09-17
46756,2011,52,9759.2,2023-09-25
46757,2013,73,3526.37,2023-12-16
46758,2017,4,255.53,2023-12-10
46759,2004,15,2003.4,2023-10-31
46760,2013,84,7837.99,2023-03-23
46761,2009,16,2480.04,2023-12-17
46762,2012,1,3394.19,2023-09-13
46763,2019,100,8162.27,2023-02-09
46764,2010,49,119.25,2023-06-08
46765,2002,89,1511.91,2023-11-07
46766,2010,87,2387.1,2024-01-31
46767,2006,29,3260.24,2023-08-05
46768,2010,98,2551.23,2023-08-22
46769,2010,49,8134.7,2023-07-29
46770,2014,98,1081.44,2024-01-09
46771,2018,6,7571.49,2023-08-18
46772,2014,5,972.82,2023-05-25
46773,2011,2,3663.28,2023-09-03
46774,2012,12,2857.6,2024-01-13
46775,2016,73,7069.89,2023-10-21
46776,2012,17,312.27,2023-01-18
46777,2018,60,4157.5,2023-05-28
46778,2005,11,387.85,2023-01-25
46779,2017,73,1631.03,2023-09-11
46780,2012,65,3335.99,2023-11-02
46781,2007,80,342.81,2023-07-01
46782,2017,71,2858.78,2023-10-28
46783,2007,98,6694.19,2023-02-15
46784,2007,42,5527.36,2023-10-09
46785,2013,97,1662.07,2023-04-04
46786,2002,54,7885.88,2023-08-11
46787,2012,74,9202.35,2023-08-01
46788,2004,33,1628.61,2023-09-13
46789,2001,44,8575.25,2023-02-23
46790,2019,89,4641.22,2024-01-26
46791,2001,18,3080.11,2023-06-16
46792,2002,21,9541.15,2023-11-11
46793,2004,13,7807.11,2023-04-09
46794,2013,98,7589.6,2023-05-30
46795,2004,53,6028.58,2023-09-10
46796,2007,35,259.51,2023-03-30
46797,2011,15,3368.95,2024-01-02
46798,2011,26,95.06,2023-10-30
46799,2003,7,1344.96,2023-10-15
46800,2004,100,9269.2,2023-09-26
46801,2007,24,6514.16,2023-01-06
46802,2015,82,1268.78,2023-10-16
46803,2003,41,3316.34,2023-10-29
46804,2003,98,2296.62,2023-12-22
46805,2010,86,2435.11,2023-04-20
46806,2012,57,3513.12,2023-01-26
46807,2015,99,3209.17,2023-10-04
46808,2006,9,7403.26,2023-12-28
46809,2018,9,8878.93,2023-01-16
46810,2008,75,7993.06,2023-03-26
46811,2004,22,6358.72,2023-03-16
46812,2002,89,8452.56,2023-05-24
46813,2005,13,5115.54,2023-04-21
46814,2007,86,5128.14,2023-03-28
46815,2015,70,6956.39,2023-01-13
46816,2007,59,4365.16,2024-01-05
46817,2016,94,1138.56,2023-07-04
46818,2010,19,8496.51,2023-08-09
46819,2015,36,4406.64,2024-01-11
46820,2001,2,4273.03,2023-04-16
46821,2018,76,9193.91,2023-06-16
46822,2001,37,2570.98,2023-05-19
46823,2008,66,4592.48,2023-12-21
46824,2014,3,5782.36,2023-06-27
46825,2003,43,8294.42,2023-10-19
46826,2001,59,4936.88,2023-12-07
46827,2008,79,8847.48,2023-08-26
46828,2008,55,6022.49,2023-03-01
46829,2005,65,788.25,2023-11-27
46830,2013,77,2901.2,2023-09-28
46831,2002,11,245.3,2023-03-28
46832,2004,2,6289.39,2023-10-20
46833,2013,65,1868.14,2023-07-10
46834,2013,74,1283.88,2023-07-16
46835,2015,91,5229.63,2023-09-13
46836,2016,69,6480.28,2023-08-26
46837,2004,54,5643.03,2023-05-02
46838,2013,97,4596.91,2023-11-19
46839,2001,62,7779.65,2023-12-13
46840,2011,3,624.32,2023-10-17
46841,2004,83,4076.9,2023-04-02
46842,2012,80,1653.16,2023-10-14
46843,2001,30,9447.86,2023-08-03
46844,2006,5,1510.13,2023-02-09
46845,2011,58,5235.99,2023-05-28
46846,2013,53,7167.85,2023-11-15
46847,2004,14,1467.7,2023-11-01
46848,2020,65,2311.8,2023-11-06
46849,2007,59,4277.03,2023-05-05
46850,2015,71,1480.05,2023-05-24
46851,2006,17,2016.63,2023-10-16
46852,2008,15,4057.75,2024-01-15
46853,2007,15,5809.23,2023-12-21
46854,2005,29,2358.59,2023-04-07
46855,2004,55,2275.63,2023-11-07
46856,2018,100,268.93,2024-01-31
46857,2002,78,3893.77,2023-01-07
46858,2014,90,4021.93,2023-07-21
46859,2009,20,9943.06,2023-04-15
46860,2002,42,4954.2,2023-09-05
46861,2013,56,1002.74,2024-01-11
46862,2008,33,1841.86,2023-05-20
46863,2009,66,3004.79,2023-11-25
46864,2002,67,7126.07,2023-03-30
46865,2014,23,9825.13,2023-11-02
46866,2010,12,7280.34,2023-11-19
46867,2007,45,3468.72,2023-05-18
46868,2003,33,424.76,2023-08-18
46869,2003,1,8881.7,2023-01-15
46870,2009,52,1418.22,2023-11-13
46871,2014,31,103.16,2023-10-01
46872,2001,91,8231.96,2023-09-15
46873,2018,48,3777.86,2023-09-26
46874,2014,68,3015.65,2023-12-15
46875,2015,61,6308.43,2023-06-04
46876,2014,68,9172.21,2023-04-14
46877,2015,64,2431.73,2023-03-20
46878,2009,21,5471.35,2023-11-07
46879,2006,45,2072.98,2023-04-18
46880,2015,16,9854.79,2023-10-04
46881,2006,13,8402.2,2023-07-20
46882,2011,24,5949.91,2023-06-06
46883,2019,73,815.41,2023-10-14
46884,2015,25,626.12,2023-11-03
46885,2004,84,8961.53,2023-07-08
46886,2003,99,4862.82,2023-10-25
46887,2014,64,9930.52,2023-07-15
46888,2003,75,2272.42,2023-07-03
46889,2020,3,1886.44,2023-09-06
46890,2013,71,7262.96,2023-10-21
46891,2020,52,8044.72,2023-10-13
46892,2014,7,1740.08,2023-09-11
46893,2015,39,9959.71,2023-08-20
46894,2003,81,6718.3,2023-05-25
46895,2015,64,7667.18,2024-01-17
46896,2017,70,9213.79,2023-01-31
46897,2011,78,4192.71,2024-01-18
46898,2013,50,6939.06,2023-10-03
46899,2019,97,3187.72,2024-01-26
46900,2003,33,2756.41,2023-12-01
46901,2019,53,1023.68,2023-07-14
46902,2004,31,6741.38,2023-02-20
46903,2010,73,8143.48,2023-09-02
46904,2016,12,457.06,2023-02-08
46905,2018,3,2936.88,2023-12-26
46906,2014,1,7077.31,2023-09-04
46907,2011,84,640.47,2023-12-21
46908,2006,96,523.56,2023-12-16
46909,2018,46,7613.31,2023-04-05
46910,2003,60,6658.04,2023-06-15
46911,2011,90,5021.9,2023-07-21
46912,2016,30,1678.72,2023-11-22
46913,2014,69,1881.5,2023-06-10
46914,2006,44,2007.79,2023-12-21
46915,2016,75,3450.32,2023-04-22
46916,2010,79,2541.46,2023-07-05
46917,2012,60,3895.97,2024-01-09
46918,2019,38,3364.74,2023-06-30
46919,2012,51,5403.1,2023-09-09
46920,2011,46,502.71,2023-02-04
46921,2008,51,3109.0,2023-04-12
46922,2017,59,710.93,2024-01-19
46923,2001,18,6559.22,2023-01-22
46924,2016,31,9101.38,2023-07-20
46925,2012,55,9738.88,2023-09-01
46926,2017,35,6765.61,2023-08-15
46927,2015,65,1083.82,2023-06-08
46928,2012,44,9035.28,2023-03-10
46929,2019,38,2228.44,2023-10-05
46930,2006,2,6321.73,2023-10-05
46931,2015,30,9204.85,2023-07-07
46932,2015,38,8443.54,2023-06-06
46933,2014,66,2283.46,2023-01-19
46934,2003,41,4970.46,2023-11-21
46935,2007,43,8699.79,2023-08-12
46936,2002,62,5145.58,2023-01-02
46937,2009,25,2599.19,2023-07-30
46938,2009,71,6174.09,2024-01-19
46939,2014,56,2077.26,2023-10-20
46940,2007,41,1695.3,2023-07-15
46941,2019,49,1724.05,2023-04-30
46942,2001,27,7293.49,2023-12-05
46943,2003,29,7144.06,2023-11-02
46944,2016,41,1869.12,2024-01-21
46945,2006,41,8428.53,2023-12-25
46946,2003,85,2535.67,2023-07-10
46947,2015,70,4496.1,2023-10-08
46948,2002,65,350.52,2023-03-21
46949,2008,1,9824.2,2023-02-26
46950,2013,68,9046.16,2023-06-15
46951,2016,90,7463.59,2023-03-25
46952,2011,26,9836.66,2023-01-16
46953,2012,21,4803.61,2023-07-08
46954,2005,82,1864.49,2023-06-23
46955,2004,20,9917.23,2023-10-26
46956,2019,74,1240.88,2023-11-26
46957,2008,10,7465.83,2023-06-20
46958,2019,7,8867.55,2023-04-01
46959,2006,46,9392.94,2023-11-05
46960,2008,87,536.36,2023-12-22
46961,2003,69,8677.14,2023-12-25
46962,2018,61,7561.09,2023-10-13
46963,2020,64,8455.65,2023-03-05
46964,2009,29,2324.45,2023-08-21
46965,2012,82,8402.73,2023-08-02
46966,2007,66,3260.75,2023-05-29
46967,2002,7,611.08,2023-01-28
46968,2017,75,6085.44,2023-08-30
46969,2006,64,5736.84,2023-05-23
46970,2010,32,3151.1,2023-01-16
46971,2013,10,7938.91,2023-05-31
46972,2004,10,5815.01,2023-11-18
46973,2014,13,8570.55,2023-12-20
46974,2020,29,4075.89,2023-09-14
46975,2003,78,8392.82,2023-01-13
46976,2003,25,5648.74,2023-08-21
46977,2011,88,2591.4,2023-11-10
46978,2020,1,6153.4,2023-07-09
46979,2016,25,5641.98,2023-03-29
46980,2009,54,1269.43,2023-01-27
46981,2011,10,302.6,2023-03-03
46982,2016,55,6049.14,2023-03-02
46983,2012,86,6805.77,2023-08-23
46984,2019,30,7366.9,2023-03-26
46985,2003,46,4961.79,2023-11-04
46986,2012,98,7927.56,2024-01-31
46987,2018,92,1927.82,2023-02-18
46988,2002,55,6084.67,2023-10-10
46989,2007,38,3746.63,2023-02-01
46990,2011,45,334.69,2023-03-29
46991,2002,1,8842.3,2023-02-19
46992,2016,7,865.77,2023-12-10
46993,2014,17,3889.05,2023-09-16
46994,2003,33,9917.04,2024-01-05
46995,2018,28,2992.54,2023-08-09
46996,2019,66,3309.67,2023-02-02
46997,2001,97,653.21,2023-08-06
46998,2009,28,6324.74,2023-11-26
46999,2015,53,9194.39,2023-04-11
47000,2003,65,6636.51,2023-12-12
47001,2015,86,1925.34,2023-08-14
47002,2018,28,2782.48,2023-12-31
47003,2002,86,4300.12,2023-09-15
47004,2018,100,1749.29,2023-04-09
47005,2010,63,3432.75,2023-12-17
47006,2008,100,2422.77,2023-04-16
47007,2005,68,2908.87,2023-06-17
47008,2008,5,6904.38,2024-02-01
47009,2007,87,4776.22,2023-05-05
47010,2007,11,3780.23,2023-12-23
47011,2017,86,3793.95,2023-03-13
47012,2016,28,4002.27,2023-11-14
47013,2005,10,6353.48,2023-10-27
47014,2014,1,9278.82,2024-01-07
47015,2012,20,4024.57,2023-01-30
47016,2008,76,5604.18,2024-01-27
47017,2013,73,7730.82,2023-09-04
47018,2011,75,504.97,2023-09-29
47019,2009,37,7830.62,2023-02-20
47020,2008,28,9633.83,2023-12-02
47021,2006,95,3969.68,2023-01-02
47022,2019,20,5046.14,2024-01-09
47023,2003,82,7603.76,2023-12-04
47024,2007,82,8691.66,2023-09-05
47025,2014,57,2049.93,2023-12-28
47026,2006,14,5320.81,2023-01-14
47027,2020,14,195.1,2023-01-16
47028,2020,22,2776.86,2023-08-29
47029,2009,2,6340.17,2023-09-16
47030,2016,40,2532.24,2023-04-06
47031,2006,65,2745.65,2023-11-03
47032,2009,71,981.99,2023-09-11
47033,2001,78,2037.21,2023-01-07
47034,2002,66,6668.97,2024-01-12
47035,2009,85,5519.78,2023-03-02
47036,2010,75,816.93,2023-05-07
47037,2018,32,4741.89,2023-01-11
47038,2017,66,9134.12,2023-06-09
47039,2011,31,2910.58,2023-04-10
47040,2001,18,3744.42,2023-09-13
47041,2003,33,2630.78,2023-09-07
47042,2006,77,8563.92,2023-03-11
47043,2015,99,2110.75,2023-08-23
47044,2019,25,9702.68,2023-08-13
47045,2008,49,3155.48,2023-09-18
47046,2009,56,3660.61,2023-05-21
47047,2019,46,7437.76,2023-12-22
47048,2019,90,492.49,2023-07-06
47049,2013,94,1148.28,2023-02-15
47050,2010,88,7741.87,2023-05-02
47051,2005,57,5727.65,2023-05-23
47052,2016,61,832.04,2023-01-24
47053,2020,36,4047.52,2023-11-04
47054,2020,79,6047.84,2023-09-11
47055,2002,27,3211.97,2023-08-04
47056,2001,74,3121.43,2023-06-02
47057,2005,15,3263.38,2023-07-02
47058,2019,60,2227.91,2023-11-13
47059,2002,65,6532.81,2023-05-02
47060,2006,98,3140.98,2023-10-27
47061,2005,17,8695.18,2023-09-30
47062,2019,42,5561.51,2023-09-11
47063,2007,31,3757.62,2023-05-14
47064,2009,67,5627.16,2023-08-14
47065,2001,57,9299.14,2023-10-23
47066,2017,68,5278.56,2023-03-02
47067,2014,71,5549.01,2023-07-22
47068,2013,75,8550.6,2023-09-21
47069,2007,63,9575.03,2023-12-14
47070,2007,100,5947.3,2023-11-05
47071,2012,56,1774.42,2023-07-03
47072,2013,73,7179.4,2023-02-18
47073,2003,49,988.43,2023-02-16
